tweet,label
"Jajajajajajajajajaajajajajaj déjate de joder HASHTAG cómo vas a hacer ese gol!! Estás demente, chabon!! Cuando Dios decide jugar al fútbol, lo hace como él... HASHTAG HASHTAG",others
El segundo tiempo es una mierda. HASHTAG,anger
"no se como hay gente que piensa que Luis Suarez es un jugador limpio, es el jugador mas asqueroso que he visto. HASHTAG",disgust
"Otro año ganando un equipo español, la puta madre HASHTAG",anger
"Puedo decir que Luís Suárez me da mucho asco?????, pero mucho. HASHTAG",disgust
"Cuando el fútbol no se trata de ganar si no de meter goles, el Barcelona ganando cuando peor jugaba. HASHTAG",others
La wea que se perdió mierdelé....🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ HASHTAG,others
"Lo de Suárez es vergonzoso, un tío que no para de quejarse a todo Dios, menos jugar al fútbol mira que da por culo HASHTAG",anger
Puro pendejo ve la HASHTAG por Fox..,others
ME VA A DAR UN CHUNGO DE LOS NERVIOS. ¡VAYA PUTO PARTIDAZO! HASHTAG HASHTAG,others
"Dembelé si es más malo que pegarle a la mamá, ya sabemos porque no juega HASHTAG",anger
que primer tiempo tan mas hijo de la chingada horrible. HASHTAG,anger
"USER Una vez más el gafe de USER hace efecto. Gracias, marrano. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL",anger
"Me cago en todo, dembele que coño haces 🤦‍♂️🤦‍♂️🤦‍♂️ HASHTAG HASHTAG",anger
"Ahí perdonarán los hijueputazos! Pero el día de mierda y la Pasión por el fútbol, me llevan a eso.. HASHTAG  HASHTAG",anger
ES QUE ES EL PUTO AMO DE LA VIDA!!!!! 🐐🐐🐐🐐🐐🐐🐐🐐 HASHTAG HASHTAG HASHTAG HASHTAG 🔵🔴🔵🔴🔵🔴  URL,others
Puta madre era un golazo HASHTAG,others
"La puta madre, que golazo del Mejor de la historia del fútbol. HASHTAG HASHTAG HASHTAG",surprise
Barça ql hasta jugando mal hace goles HASHTAG,others
"Mano mis pelotas, jugá trozo e mierda. HASHTAG",anger
El número 600 y fue un poema de gol HASHTAG eres un amo del futbol HASHTAG🏆,others
"Rakitic ha lesionado a keita, ahora le llamaran todos asesino? HASHTAG",others
"La que dejó ir Dembélé al final, no me jodas. 🤦🏻‍♂️Servidos Liverpool, el que sigue por favor...  HASHTAG",anger
Lástima que es una mierda de persona porque Vidal tiene unos huevos increíbles. HASHTAG HASHTAG,disgust
"Juega mejor Liverpool, pero ya valió mierda HASHTAG",surprise
Puto amo! HASHTAG HASHTAG por la Copa HASHTAG 🤗,joy
HASHTAG USER apestas a campeon... Te odio.,disgust
"El Barcelona no juega una mierda, está defendiendo y jugando a la contra, pero tiene mucho gol. Aprenderá el Real Madrid? HASHTAG HASHTAG",anger
Si eres ateo por favor mira esto!!! Dios existe. HASHTAG HASHTAG HASHTAG  URL,others
"HASHTAG que patético, Messi haciendo un Neymar...  URL",disgust
"Oye ibai, castea el gol de HASHTAG. Déjate de HASHTAG y de mierdas de esas, ya si eso luego. USER HASHTAG HASHTAG HASHTAG  URL",anger
"Messi es mi pastor, nada me faltará. HASHTAG HASHTAG  URL",others
Esos de HASHTAG se quejan mucho meras niñas HASHTAG HASHTAG HASHTAG HASHTAG,anger
"Han estado insultando a más de media España durante más de 9 meses, los 3 mosqueteros, los salvadores de la patria, el Trifachito, tragaros vuestra bilis perdedores. USER USER USER HASHTAG",disgust
"Bien, ya sabemos que en España hay 2.000.000 de gilipollas. HASHTAG HASHTAG HASHTAG HASHTAG",disgust
"Ahora espero que el señor USER no nos defraude y no pacte con el señor Rivera, solo espero y deseo que no defraude a la izquierda, que los mantenga en la oposición y que no defraude, por el bien de España, no la jodas! HASHTAG HASHTAG",fear
Pero quien te ha insultado a ti tontopolla HASHTAG,anger
"Han ganado: Delincuentes, violadores, pederastas, okupas, etarras, independentistas y perroflautas. Disfruten lo votado. HASHTAG HASHTAG HASHTAG HASHTAG",anger
"Esta todo dicho ya, asi que solo me queda decir que el 75% de los españoles es gilipollas. HASHTAG",anger
".. HASHTAG  gracias USER por unir a la izquierda contra el retraso, dividir a la derecha y hacerla trizas!  Hoy es un día de celebración! A llorar los fachitas",joy
¿Confirmamos que sois todos unos progres de mierda? Confirmamos. HASHTAG,disgust
Que haya 2.500.000 de subnormales representados por 24 Nazis en un parlamento no tiene nada de positivo... HASHTAG HASHTAG HASHTAG HASHTAG,anger
"Vaya mezcla asquerosa. Que los cojan y no vean más la luz. Ah, no. Que lo de la HASHTAG no la quieren los progres. HASHTAG  URL",anger
"No se ha votado a Sánchez por convicción, sino por un miedo infundado a Vox que unos medios de comunicación controlados por la izquierda han sabido transmitir. Cómo estratega un genio, cómo persona y presidente un hijo de la gran puta y un traidor.. HASHTAG",anger
"Ojo con que nos dejen de hacer gracia los franquistas lanzando amenazas, se puede poner feo el asunto. HASHTAG",anger
"Solamente os puedo dar las gracias, las gracias y miles de gracias fachas de mierda. Aquí mi pequeño homenaje USER USER USER HASHTAG HASHTAG HASHTAG  URL",disgust
"Que Bildu tenga 4 escaños me parece una vergüenza, que esa escoria terrorista pise  un congreso demócrata me repugna HASHTAG",disgust
HASHTAG Le dieron tremenda patada a este expoliador y a su satánico colaborador Montoro en el culo de USER  URL,anger
"Entre HASHTAG, HASHTAG  y HASHTAG parece que vivo en una puta montaña rusa",others
"5 escaños tiene bildu, los terroristas. Es para cagarse. HASHTAG",anger
No puedo dejar de decirlo: la hostia que se está dando el HASHTAG es de proporciones bíblicas. A ver si queda algo de vergüenza ahí -que lo dudo- y dimite toda la ejecutiva. HASHTAG HASHTAG,anger
"HASHTAG Los trabajadores... estamos jodidos.... Con cualquier resultado: más miedo y en el mismo bando"".",fear
Como puede estar casado sonriendo??????? Me lo explicáis?????????? Ufffff ya me joderia. HASHTAG  es odioso este tío.,anger
"O sea. Utiliza las instituciones a su antojo, miente como nadie ha hecho, vende la unidad nacional a cambio del falcon, traiciona a los españoles…De verdad, no entiendo a los votantes socialistas. Deben haber pasado los últimos meses en una cueva. HASHTAG",others
"Lo único bueno de estos resultados es que mañana no va a haber cristales rotos ni contenedores quemados, porque los fascistas no somos nosotros. HASHTAG HASHTAG",others
"HASHTAG Aquellos quienes metieron toreros y cazadores en sus listas y los utilizaron para sus campañas, se han comido una mierda del tamaño de Texas.  URL",anger
"Los que habéis votado al PSOE habéis votado al asesino, terrorista e HDLGP este. No sabéis donde os habéis metido HASHTAG  URL",anger
"Bueno pues el pueblo ha decidido que estemos gobernados por terroristas, populistas, comunistas, golpistas... Mal augurio se avecina HASHTAG",anger
"HASHTAG             En  USER   tienen ustedes a muchos fachas diciende en días anteriores que, pese a las encuestas, la derecha iba a sacar tropecientos mil escaños. Lo digo por si se quieren pasar ustedes a reirse de ellos.",others
Me estáis dando una envidia los de País Vasco... ojalá aquí en Andalucía no hubieran habido votos para el trifachito HASHTAG,anger
Qué triste que en HASHTAG hayan ganado tanto en 2016 como 2019 el USER Qué tristeza de ciudad. Qué pena de ciudad.¿Es que no avanzamos?¿Es que no evolucionamos? HASHTAG  HASHTAG,sadness
La ostia de Pablo Casado hoy puede ser memorable HASHTAG HASHTAG,joy
Aún así hay 2 millones de personas que han votado a la extrema derecha. Eso me da miedo. Pero no va a quitarme la felicidad que tengo ahora mismo. Hemos salido a luchar y lo hemos conseguido. HASHTAG,joy
"Apoderados de V🤮X coaccionando a Presidencias de Mesa durante el recuento. Están nerviosos, amenazantes y quieren provocarnos a nosotras. No lo conseguirán HASHTAG HASHTAG HASHTAG",anger
"HERMANAS VIUDAS, SE HA QUEDADO UNA NOCHE PERFECTA PARA AMARNOS MUCHO! VAMOS A HACER EL AMOR ESTA NOCHE, 11 MILLONES DE VOTANTES NOS AVALAN!!!! HASHTAG HASHTAG HASHTAG",joy
Y Mariano Rajoy era el tonto HASHTAG HASHTAG  URL,anger
Soraya viendo el tremendo ostión de Casado HASHTAG  HASHTAG  URL,others
Lo único que odio de ser verde es que USER use el color de mi piel para hacer campaña. HASHTAG HASHTAG,others
"Un alivio el resultado de las  HASHTAG de Espeña. Un alivio porque tanto Podemos como Vox hayan quedado al fondo. Ambos son radicales y el radicalismo es peligroso, eso los hace ""iguales"".",joy
"Soy guapa, soy divina. Comerme el coño, Catalina 🖕💚😂 HASHTAG HASHTAG  URL",joy
Soraya está ahora mismo que se corre de gusto...  HASHTAG,others
"Después de un tiempo desaparecido en Twitter, vengo a decir QUE VOTÉIS A LA IZQUIERDA POR LA MADRE QUE OS PARIÓ, coño ya con las tonterías. HASHTAG",anger
Paradoja: Votan por primera vez 100.000 personas con diversidad funcional. Ya era hora. Los subnormales ya votaban. Esta vez han ido identificados con camisas de la legión. HASHTAG HASHTAG HASHTAG,disgust
Casado a FraCasado. Fin de la cita. HASHTAG  URL,others
Abascal ya puede seguir viviendo del cuento como diputado a ver cuantas intervenciones hace cuantas propuestas plantea etc o si solo va por el iPad la tarjeta y el sueldo y dietas HASHTAG,anger
Me gustaría ver a Soraya por un agujerito..... HASHTAG  HASHTAG HASHTAG  URL,others
Con el dinero que van a perder veo al PP rellenando los sobres con papel de periódico. HASHTAG HASHTAG,others
"El discursito de HASHTAG, USER Ha sido de puta pena. La lógica, como su moral: por ningún lado HASHTAG HASHTAG HASHTAG HASHTAG",others
Por primera vez tengo que decir: “¡Qué putas ganas de escuchar a USER!“.. HASHTAG  HASHTAG  HASHTAG,joy
"El mal perder del Votante de DERECHAS Y DE EXTREMA DERECHA. Ya no hay ositolas para todos, toros para todos e incultura para todos. Ooohhhh qué pena!!!! HASHTAG ",others
"El paro, nos cansaremos y otra vez a la izquierda a hundirnos en la mierda de nuevo... HASHTAG HASHTAG HASHTAG HASHTAG",anger
"La derecha Española sufriendo por primera vez lo que a la Izquierda siempre le sucedió. Votos divididos y sistema electoral actual perjudicándoles. Nunca lo quisieron cambiar, estaban muy cómodos viéndolo desde la distanciaQue se jodan! HASHTAG",others
Follar está bien pero que gane la izquierda es otro rollo. HASHTAG,joy
Abascal que has perdido cállate ya pesao HASHTAG,anger
"Por fin los españoles abren los ojos: no se vota a corruptos, coño HASHTAG",joy
Que alguien le diga al señor de Vox que con el micro no hace falta gritar HASHTAG HASHTAG,others
"Ya esta hablando vox de la derechita cobarde, ahora lo valiente es ser un bocazas y un mamarracho HASHTAG",anger
Esta es la España que me gusta pero ahora hay que hacer válidos los votos en decisiones correctas. La derecha  a la deriva. El trifachito cuanto más lejos mejor. HASHTAG,joy
Nunca imaginé que daría las gracias USER por fragmentar a la derecha y por demostrar que la España rancia y facha es una minoría. Gracias a vosotros tendremos un gobierno progresista HASHTAG HASHTAG HASHTAG HASHTAG 😆,joy
¡Puta mala memoria tenemos! Las políticas y mentiras de izquierdas nos llevaron a la crisis Y ENCIMA NEGARON EN VEZ DE DAR SOLUCIONES A LO QUE OCURRÍA ¿que vamos a esperar de un País en el que el día después de elecciones tiene+interés Supervivientes 😡 HASHTAG   URL,anger
"Solo una Izquierda inútil e incapaz de toda autocrítica como la que representan Unidas Podemas - IU y demás batiburrillo de confluencias, podría salir ahora dando como bueno perder 30 diputados.  HASHTAG HASHTAG",anger
"USER Rosa FraCasada Díaz, ¡saca los tanques, coño! 😂😂😂😂😂😂😂😂 HASHTAG HASHTAG",others
"El secretario general de vox diciendo: noche triste para la izquierda. Ve esta foto, mira a la izquierda y no Le da ""pa más"" HASHTAG  URL",others
"Lo que más me alegra de estas elecciones es la hostia que se ha llevado el PP y que el sin estudios haya quedado como lo que es, un gilipollas profundo. HASHTAG HASHTAG  HASHTAG",joy
"HASHTAG ser mujer y votar y/o apoyar a Vox es como abrazar a tu asesino, defender a tu maltratador,  echar leña al horno crematorio, poner en marcha la cámara de gas que te va a asesinar HASHTAG HASHTAG HASHTAG HASHTAG",anger
"Ganó la izquierda, batacazo del PP. Ahora a construir la España que queremos. HASHTAG HASHTAG",joy
Asco me da el señor Sánchez HASHTAG,disgust
Ahora es cuando el PSOE pacta con las derechas pequeñas y nos vamos todos a la mierda. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,anger
'La derecha iba a dar un golpe sobre la mesa'' PUAJAJAJAJAJAJAJAJAJ ME MEO HASHTAG,joy
"USER Toda la razón, los jubilados salen a la calle a luchar todos los lunes en Bilbao para que luego los niñatos sin un porvenir claro, voten a los fantoches de los gintonics. HASHTAG",anger
Toda la semana la he vivido con terror y sin entender que volviésemos a 1939. En este momento veo que somos el mejor puto país que hay. Si jodeis a la izquierda nos jodeis a todas HASHTAG HASHTAG HASHTAG,others
"HASHTAG Ya está la llorona apastar hablando, aprovechar para ir al baño a 💩...... V💩X",others
España está loca del coño....  HASHTAG,anger
¡Qué país! Tenemos un presidente que escribe un libro plagiando... Y el caso es que es de lo mejor que había... HASHTAG HASHTAG HASHTAG  URL,anger
Lo peor y más peligroso de estos resultados es que hay una gran mayoría de españoles que está premiando a quien no tiene el menor reparo en pactar con golpistas y filoetarras HASHTAG,fear
"La unidad de España no existe, idiota HASHTAG  URL",anger
Incluso puede que el PP se vaya a la puta ✌🏼 HASHTAG,others
"Señor Sánchez si quiere un país que mire al futuro, deje de remover la mierda del pasado. HASHTAG",anger
"- Oiga vengo por lo de las elecciones, ¿Puedo sentarme ya en el sillón del presi?+ Cuidado con el escalón HASHTAG HASHTAG HASHTAG  URL",others
"El coletas quiere a toda costa estar en el gobierno, le ha cogido gustillo a los chalets que tanto detestaba y ahora va a por los sillones de la “casta”. Hay que apostar por un gobierno moderado y más respaldado HASHTAG",disgust
"HASHTAG Santi Abascal: ""Bienvenidos a la Resistencia"" 🤔 USER USER  URL",others
Gracias España: Fascistas en lo social y ultraliberales en lo económico  HASHTAG HASHTAG  URL,disgust
HASHTAG ni derechita cobarde ni valiente ✌🏽,disgust
"Se ha quedado un Lunes de puta madre para cogerse 4 años de vacaciones.. HASHTAG  Además ""Todos los políticos son iguales"" verdad chiquillos? Juas juas",anger
"HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG USER ahora quien está nervioso? Ni tu ni tu USER vais a ser nunca nada! Intentadlo con el AMPA de vuestras escuelas, seguro os va mejor!! HASHTAG  URL",others
"Enhorabuena Pablo fraCasado, ya era hora de que la derecha haría algo bueno por este país HASHTAG",others
"Los ideales de izquierdas, son como un cuento de hadas precioso, pero puestas en prácticas son nulas, la historia y los datos hablan por sí solos. HASHTAG HASHTAG",disgust
Los Subnormales mmm Abandonados perdiendo las elecciones.. HASHTAG  URL,disgust
"Antes, todos los conservadores estaban disueltos en el USER Ahora, simplemente, están identificados. Los de Voks son los fascistas que ha habido siempre en HASHTAG, nada más. Y son eso, cuatro ridículos homínidos.¡¡¡ESPAÑA ES ROJA!!! HASHTAG HASHTAG",anger
Tras las elecciones cuanto va a tardar el rojerío en echarle la culpa a Rajoy de comerse la mierda a puñados? HASHTAG,anger
“Os queda poco” como respuesta preferida a todos los tuits de la gente de izquierdas.¿Poco para qué? ... ¿Para mandaros a la mierda? 🤔 HASHTAG HASHTAG,anger
La derecha a la mierda!! A seguir avanzando!! HASHTAG HASHTAG HASHTAG HASHTAG  URL,anger
"Ya que ha ganado el PSOE, lo único que pido, a pesar de que me joda, es que Cs pacte con ellos. No quiero a un hipócrita ni a gente que atenta contra la unidad en mi gobierno HASHTAG",anger
"Ana Rosa Quintana pensaba que mañana iba a tener la entrevista que todos los medios iban a querer, con Abascal como alguien determinante en las elecciones y se va a comer un mojón bien grande 😂🕺 HASHTAG HASHTAG",joy
Este señor si se puede calificar de esa manera es el verdadero triunfador de estas elecciones enhorabuena a todos los que a veis votado a la izquierda y romper España por completo y poner leyes de género y demás que perjudican a la mitad de la población HASHTAG  URL,others
"Lo único que quiero decir a toda la gente que ahora está comentando “joderse fachas”, “a la mierda la derecha”... que cuando el pais entre en una recesión económica y se vean las consecuencias, veremos a los “izquierdistas” que opinan. HASHTAG HASHTAG",anger
HOLA DERECHA! QUE IGUAL NO SOMOS GILIPOLLAS!!!! HASHTAG HASHTAG  URL,anger
"No hay nada más gilipollas que un español votando más inmigración, más livg, subida de impuestos, dar dinero a terroristas y secesionistas... El votante izquierdista no vota para mejorar, vota para intentar joder a los que son mejores que ellos.  HASHTAG",anger
¿Qué hubiera pasado con Susana a los mandos del PSOE? Seguro que ha sido mejor no saberlo... HASHTAG HASHTAG HASHTAG,disgust
Que puto asco los de vox hablando en Colon... QUE PUTO ASCOOOOOO HASHTAG HASHTAG HASHTAG,disgust
"“Con Rivera, no”, saca mejor un rioja para brindar, USER HASHTAG",others
"HASHTAG Gracias, fachas, por venir a esta etiqueta a lloriquear. Me estoy riendo mucho.  URL",joy
y UPYD?!?!? DÓNDE COÑO ESTÁS!!! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,disgust
Mientras realizamos nuestro trabajo por la seguridad de tod@s seguimos recibiendo insultos y humillaciones. Mucho ánimo a l@s compañer@s HASHTAG HASHTAG HASHTAG  USER USER USER USER  URL,others
"La momia de Franco calentando, que sale. HASHTAG HASHTAG  URL",others
"Cuando acabe todo esto, que me expliquen los socialistas, que disfrutan del capitalismo, la razón de su voto. Pq esto es alucinante🤦‍♀️ HASHTAG ",others
"USER En eso sí que son unos fenómenos, en vivir del cuento y de las subvenciones. HASHTAG",disgust
Es que es guapo de cojones. Es normal que le voten HASHTAG HASHTAG HASHTAG,others
"Hola soy Pedro Sánchez, si soy tonto pero gobierno un país HASHTAG",others
"Que vergüenza, nos vamos a la mierda pero cuando lo queráis ver ya será demasiado tarde, mucho asco hacia USER pero habéis votado a un presidente que pacta con independentistas y terroristas🤮 HASHTAG",disgust
"Triunfa el USER, resultado histórico de USER, batacazo del PP que está a punto de desaparecer de Catalunya y el País Vasco... ¡al final me vais a hacer creer en este país cabrones! 👋👋👋👋 HASHTAG HASHTAG HASHTAG  URL",surprise
"HASHTAG madre mía, el país parece ser que se va a la mierda...",surprise
¿Que hay muchos hijos de puta? Sí. Pero parece ser que no los suficientes. HASHTAG,anger
Ni perdiendo 71 escaños borra de su cara Pablo Casado esa molesta sonrisa de gilipollas. HASHTAG HASHTAG,anger
"El de verde solo ha hablado de odio, separación y supremacía, arremete contra todo el mundo. HASHTAG",others
Me encanta ver a los fachas rabiar! 🤭🤭 HASHTAG,joy
"Casi el 6% de los voyantes de HASHTAG, han elegido a Vox. Que vergüenza, de verdad. HASHTAG HASHTAG HASHTAG",anger
"Riguroso análisis electoral en mi curro:-han salido los tuyos o que?-No, no están ni en la lista esa que daba la tele.-joder... FIN HASHTAG",sadness
Así son ellos y esto es lo que quieren. Nostálgicos de la guerra y de la dictadura. Con ínfulas de héroe machote 🤦🏼‍♀️. Recuérdalo al votar hoy HASHTAG  URL,others
El PSOE es como cuando Pereiro ganó el tour por descalificación. No te lo has currado mucho pero los otros eran más inútiles. HASHTAG   URL,others
"La extrema derecha ha hecho ganar las elecciones a la izquierda más triste de la historia de HASHTAG, no tiene otra lectura. HASHTAG",others
"Si gana el PSOE, menuda fiesta de Putas y farlopa se van a pegar día sí, día también, a ver si por lo menos lo regulan y pagan impuestos.... Algo sacaremos. HASHTAG",anger
HASHTAG Gracias a todos los que habéis votado izquierda. Esos cabrones No Pasarán!! Mañana habrá que romperse la cabeza con los pactos. Hoy pienso disfrutar!!!  URL,joy
Por fin los españoles de bien pueden sentirse orgullosos en unas elecciones democráticas donde han podido demostrar sin miedos que en espaÑa hay fascistas. HASHTAG  HASHTAG,joy
"Menos mal, porque si la ficción ya me acojonaba...  HASHTAG HASHTAG  URL",others
Tío esto es pura felicidad joder gracias HASHTAG HASHTAG HASHTAG  URL,joy
"Aunque haya mucho tonto el culo descerebrado dispuesto a seguir votando a un inútil , me cuesta creer que no haya habido pucherazo en estas elecciones . Tanto escaño para Falconeti me resulta raro raro raro . HASHTAG",anger
Que lo mismo l@s español@s no somos imbéciles del todo HASHTAG HASHTAG,others
"El problema no es que gane el PSOE, el problema es que gana el Sanchismo. Un tipo sin palabra, que no cumple lo que dice y que ni los suyos se lo creen HASHTAG",others
"Para los medios Vox ha fracasado consiguiendo 23 escaños y a mi me da miedo la gran cantidad que han conseguido, viviendo en el siglo en el que vivimos, cuando han sido sus primeras elecciones. HASHTAG HASHTAG",others
Que se mantenga como está en el 29% o que mejore un poco más los números de UP xD HASHTAG HASHTAG,others
No se que cojones hacen dando voz al payaso éste.  HASHTAG,anger
Confiaba en que el facherío no tendría tanta representación. Por lo visto hay más idiotas de lo que pensaba 🤔 HASHTAG ,disgust
"No se que tiene más emoción, el escrutinio o las votaciones de Eurovisión.  Que peñazo. HASHTAG",others
España se va a la mierda.... recemos por favor HASHTAG,sadness
"Si alguien pensaba que no se tendría que pactar, estaban equivocados. Con la irrupción de Podemos y C’s esto se ha acabado. Veremos qué pactos hay HASHTAG",others
"Bueno, de momento vamos por dos millones de nazis o ignorantes imbéciles en el país HASHTAG",anger
"Por lo que se ve, está  ganando el HASHTAG del inútil de Pedro Sánchez. Se ha llevado al voto feminista, pero con eso no se come. Nos espera una crisis sin precedentes y si no, al tiempo, Borregos       HASHTAG",anger
Esta es la última encuesta del CIS. Yo ahora a los que decían que era mentira se la metería por donde les cupiera. HASHTAG  URL,anger
"Después de muchos años buscando, al fin encuentro un estudio serio que cuantifica el número de imbéciles en España: 2.677.173. Vamos, los que han votado a VOX... HASHTAG",anger
Lo voy a repetir las veces que haga falta LA LEY ELECTORAL ES UNA MIERDA HASHTAG  HASHTAG  URL,anger
Si es que juntarse con los extremos no sale bien El PP se da una ostia x gilipollas  HASHTAG,anger
USER; USER en las elecciones de 2017 en Cataluña os votaron 1.109.732 y en las HASHTAG han sido 477.096. Habéis perdido + de 600.000 votos en menos de 2 años. Tal vez es hora de HASHTAG  HASHTAG,others
"No entiendo nada. Nos va a tocar comernos otros 4 años de subidas de paro, de paseos con el Falcón a nuestra costa, de inmigración ilegal y efecto llamada, de subidas de impuestos y pactos con los que quieren destruir nuestro país. No me lo explico. HASHTAG",anger
La hostia de Casado una mierda comparada con la que nos vamos a pegar nosotras en Mayo USER HASHTAG HASHTAG,anger
USER ese lagartija infrahumana del HASHTAG no le interesan los humanos!.. HASHTAG lávate bien las manos,anger
"USER Sus años en política doblan la edad de HASHTAG. Ha pasado por PP, PSOE y Ciudadanos. No creo, sin embargo, que usted esté confundido. Su conservadurismo es coherente a los partidos que dañan la tierra. Yo apoyo la ciencia, yo apoyo a USER y USER.",others
"Una niña de 16 años HASHTAG inspira movimiento global para cuidar la tierra y urgir a los Estados (adultos) a responder a la crisis como ""si la casa se estuviera incendiando, y lo està"", ha dicho. Hitos tremendos, huelga feminista HASHTAG y hoy 15,  HASHTAG  URL",surprise
USER USER USER USER USER USER USER No me creo que la hayas oído y creas q HASHTAG es un títere. Como si le hicieran puto caso!!,anger
“Hemos venido aquí para hacerles saber que el cambio está llegando os guste o no. El poder real pertenece al pueblo” HASHTAG HASHTAG 🙏🏻👏🏻👏🏻  URL,others
"Es  imposible entender cómo no está Politizada nuestra forma de alimentarnos , siendo el sistema alimentario el responsable de mas del 50% del calentamiento global. HASHTAG HASHTAG HASHTAG HASHTAG",anger
"URL que discurso para ponerlo a llorar, Putos humanos, para cuando la extinción=??   HASHTAG",anger
"Quin gran resum: ""Ustedes no son lo suficientemente maduros como para contar las cosas como son. Incluso esa carga la dejan para sus hijos"". HASHTAG HASHTAG  URL",others
"Ver a los representantes más sesudos e impostados del mundo occidental escuchar con admiración las fantasías proféticas de una niña, me hacen temer la vuelta a los tiempos oscuros del medievo HASHTAG",others
"🔴 🇪🇺 HASHTAG | USER, presidenta de USER, afirma que ""le preocupa que el 'ruido' prevalezca sobre las ideas"" y hace referencia al 'fenómeno' HASHTAG.📝 Sobre el tema hablaba USER en nuestro HASHTAG de USER👇  URL",others
"La angustia. La impotencia. Aún luego de haber dado las cifras de devastación cientos de veces USER se quiebra, porque siente. Porque la esperanza viene después de la acción. El aplauso idiota como retribución. HASHTAG ✊⚡  URL",anger
Hay grandes muestras de la grandeza humana y HASHTAG era una de ellas. Hay grandes muestras de la estupidez humana y lo ocurrido en HASHTAG es una de ellas.,disgust
"Todos hablando del incendio en la catedral de HASHTAG, alguien quiere pensar en el jorobado.  URL",others
Una postal de estos tiemposUna catedral ícono del catolicismo derrumbandose frente a musulmanas  HASHTAG  URL,others
Pero alguien duda de que el incendio de HASHTAG ha sido provocado?? De verdad sois tan inocentes?? Os la meten doblada y no os enteráis...,anger
HASHTAG Lama HASHTAG se tapó la cañeria del baño. $1500 de plomero. HASHTAG y la HASHTAG HABER SI ME MUERO,others
No se quienes son más mamadores: los que subieron su foto en HASHTAG o los únicos y detergentes que no ven HASHTAG,anger
"USER USER ¿Ahora nos sumamos a la moda de HASHTAG, eh Rita? ¿No decías eso de ""Arderéis como en el 36""?",disgust
Soy el único que le vale 1000 hectáreas de verga lo de? HASHTAG,others
HASHTAG 8 navajazos en el pecho dolerían menos que ver esto,disgust
"Reconstruirán HASHTAG, desviarán millones de dinero público a la obra religiosa... pero dirán que no hay dinero para rescatar y cuidar personas. Y tú asentirás porque eres muy humanista.: )",others
Los que no miramos HASHTAG y no conocemos HASHTAG.... a esta hora estamos hinchados los huevos de los que miran HASHTAG y visitaron HASHTAG,anger
"Aguanté todo un día sin decirlo, por ""respeto"" pero ya es algo pasado, entonces, lo diré. -- La única iglesia que ilumina, es la que arde -- HASHTAG",others
"Después de HASHTAG, La batalla final y definitiva para terminar con los regímenes empobrecedores en LATAM es terminar con el único régimen dictatorial y  célula comunista anclada en America. HASHTAG sigues tu.  URL",others
Atención! HASHTAG Leopoldo López ingresa en la Embajada de Chile tras ser liberado | Internacional | EL PAÍS  URL,others
"Jajajajaja el ""meon"" y sus cosas. HASHTAG  URL",others
HASHTAG todos cobardes mercenarios de 7ma categoría HASHTAG todos con USER USER USER  URL,others
Que se caiga de MADURO... hdp HASHTAG,anger
"Y una vez mas, todo queda en el aire...😞 ni los sacan, ni se van! HASHTAG",anger
La rata ya está escondida!!! URL HASHTAG HASHTAG  HASHTAG,disgust
USER HECHO DE ACERO ES LA VERGA QUE VA A ENTRAR EN SU CULO CON GRASA Y SAL GRUESA HASHTAG,others
Otra RATA que utiliza a los crédulos y  cuando no resulta arranca a esconderse a la Embajada de Chile. HASHTAG HASHTAG HASHTAG,anger
"Periodismo amarillista MODO ON.. Los periodistas debieran ocuparse de INFORMAR, sino saben no inventen HASHTAG HASHTAG HASHTAG HASHTAG USER USER  URL",anger
Lo de HASHTAG se arregla si alguno de los guardaespaldas de Cabello o Maduro les da un balazo en la nuca mientras cenan. 100 años de honores para ese hombre.,others
Trending ahora en Cataluña/Catalanismo:➀ HASHTAG ↓ ➁ HASHTAG ↑ ➂ HASHTAG ↑ ➃ HASHTAG ↑ ➄ HASHTAG ↑ ➅ HASHTAG ↑ ➆ HASHTAG ↑ ➇ HASHTAG ↑ ➈ HASHTAG ↑ ➉ HASHTAG ↓,others
HASHTAG HASHTAG Horas decisivas para la salida de Maduro del Gobierno de aquel país  URL  URL,others
"USER Con empresas que tienen causas de corrupción, debemos tomar medidas como estás. INDRA se tuvo que ir de España por las junta de firmas de los ciudadanos.. HASHTAG HASHTAG  URL",others
Cualquiera que defienda el regimen de Maduro es tan estupido como el que mas HASHTAG,disgust
"Intentona golpista en HASHTAG, una debilidad de la oposición  URL",others
Pero que viva la democracia y la soberanía dicen los amiguis de los extremos... HASHTAG HASHTAG  URL,others
USER Vete a la chingada!!! primero preocúpate de tu país!!! deja de estar de mamador opinando de HASHTAG,anger
HASHTAG que aprovechen los venezolanos que hay en Chile de pescar su weas e irse a su país a celebrar la nueva dictadura... Payasos culiaos,anger
Yo realmente sueño con el día de ver a Maduro colgado de los huevos.... no espero menos.... no me conformo con menos.... HASHTAG HASHTAG,others
